Time,Date,Year,Away Team,Away Team 1st,Away Team 2nd,Away Team 3rd,Away Team 4th,Away Team OT,Home Team,Home Team 1st,Home Team 2nd,Home Team 3rd,Home Team 4th,Home Team OT
7:30 PM, November 22, 2021,Houston Rockets,21,26,16,27,0,Boston Celtics,22,30,34,22,0
8:00 PM, November 22, 2021,Indiana Pacers,31,36,22,20,0,Chicago Bulls,16,30,15,16,0
8:00 PM, November 22, 2021,Orlando Magic,16,20,20,36,0,Milwaukee Bucks,36,41,28,18,0
8:00 PM, November 22, 2021,Minnesota Timberwolves,28,38,23,21,0,New Orleans Pelicans,29,21,19,27,0
8:30 PM, November 22, 2021,Phoenix Suns,24,33,33,25,0,San Antonio Spurs,20,24,31,36,0
9:00 PM, November 22, 2021,Memphis Grizzlies,27,27,38,27,0,Utah Jazz,30,30,36,22,0
10:00 PM, November 22, 2021,Philadelphia 76ers,28,27,22,25,0,Sacramento Kings,33,19,30,12,0
7:00 PM, November 23, 2021,Miami Heat,20,26,21,33,0,Detroit Pistons,25,28,23,16,0
7:30 PM, November 23, 2021,Los Angeles Lakers,20,31,30,19,0,New York Knicks,36,27,20,23,0
10:00 PM, November 23, 2021,Denver Nuggets,27,25,27,21,0,Portland Trail Blazers,33,33,24,29,0
10:30 PM, November 23, 2021,Dallas Mavericks,21,21,38,23,9,LA Clippers,26,22,28,27,1
7:00 PM, November 24, 2021,Phoenix Suns,36,25,26,33,0,Cleveland Cavaliers,33,33,20,29,0
7:00 PM, November 24, 2021,Los Angeles Lakers,26,34,22,30,12,Indiana Pacers,31,35,18,28,4
7:00 PM, November 24, 2021,Charlotte Hornets,24,28,30,24,0,Orlando Magic,28,21,28,22,0
7:30 PM, November 24, 2021,Brooklyn Nets,29,33,35,26,0,Boston Celtics,22,27,27,28,0
8:00 PM, November 24, 2021,Chicago Bulls,32,32,18,31,0,Houston Rockets,30,25,35,28,0
8:00 PM, November 24, 2021,Toronto Raptors,25,34,32,35,0,Memphis Grizzlies,32,39,21,21,0
8:00 PM, November 24, 2021,Detroit Pistons,26,26,22,19,0,Milwaukee Bucks,32,32,24,26,0
8:00 PM, November 24, 2021,Miami Heat,27,35,20,19,0,Minnesota Timberwolves,30,24,32,27,0
8:00 PM, November 24, 2021,Washington Wizards,27,23,23,29,0,New Orleans Pelicans,36,36,23,32,0
8:00 PM, November 24, 2021,Utah Jazz,21,28,32,29,0,Oklahoma City Thunder,25,27,28,24,0
8:30 PM, November 24, 2021,Atlanta Hawks,27,38,38,21,0,San Antonio Spurs,27,31,25,23,0
10:00 PM, November 24, 2021,Philadelphia 76ers,34,27,23,12,0,Golden State Warriors,23,29,34,30,0
10:00 PM, November 24, 2021,Portland Trail Blazers,36,35,21,29,0,Sacramento Kings,32,37,24,32,0
3:30 PM, November 26, 2021,Detroit Pistons,18,22,22,34,0,LA Clippers,30,34,18,25,0
7:00 PM, November 26, 2021,Minnesota Timberwolves,28,30,25,32,0,Charlotte Hornets,30,38,31,34,0
7:00 PM, November 26, 2021,Phoenix Suns,33,24,31,30,0,New York Knicks,27,17,27,26,0
7:00 PM, November 26, 2021,Chicago Bulls,27,28,35,33,0,Orlando Magic,27,19,23,19,0
8:00 PM, November 26, 2021,Toronto Raptors,35,22,24,16,0,Indiana Pacers,31,35,26,22,0
8:00 PM, November 26, 2021,Atlanta Hawks,29,33,43,27,0,Memphis Grizzlies,21,27,18,34,0
8:00 PM, November 26, 2021,Washington Wizards,25,31,20,25,0,Oklahoma City Thunder,27,27,14,31,0
8:30 PM, November 26, 2021,Boston Celtics,14,23,26,25,0,San Antonio Spurs,30,22,18,26,0
9:00 PM, November 26, 2021,Milwaukee Bucks,27,31,32,30,0,Denver Nuggets,16,31,26,36,0
9:00 PM, November 26, 2021,New Orleans Pelicans,23,23,26,26,0,Utah Jazz,28,17,30,22,0
10:00 PM, November 26, 2021,Portland Trail Blazers,26,18,26,33,0,Golden State Warriors,27,31,33,27,0
10:30 PM, November 26, 2021,Sacramento Kings,20,23,30,27,41,Los Angeles Lakers,20,23,35,22,37
6:00 PM, November 27, 2021,Minnesota Timberwolves,35,21,16,28,21,Philadelphia 76ers,20,21,29,30,20
7:30 PM, November 27, 2021,New York Knicks,28,23,34,14,0,Atlanta Hawks,27,23,24,16,0
7:30 PM, November 27, 2021,Phoenix Suns,34,22,34,23,0,Brooklyn Nets,20,26,26,35,0
8:00 PM, November 27, 2021,Orlando Magic,22,27,20,23,0,Cleveland Cavaliers,27,27,24,27,0
8:00 PM, November 27, 2021,Miami Heat,27,22,23,35,0,Chicago Bulls,20,26,28,30,0
8:00 PM, November 27, 2021,Charlotte Hornets,30,41,28,36,8,Houston Rockets,43,30,37,25,11
8:30 PM, November 27, 2021,Washington Wizards,41,20,30,29,0,Dallas Mavericks,36,33,24,21,0
9:00 PM, November 27, 2021,New Orleans Pelicans,23,22,22,38,0,Utah Jazz,37,27,32,31,0
3:30 PM, November 28, 2021,Golden State Warriors,20,24,31,30,0,LA Clippers,24,18,26,22,0
5:00 PM, November 28, 2021,Milwaukee Bucks,26,26,39,27,0,Indiana Pacers,26,21,27,26,0
6:00 PM, November 28, 2021,Boston Celtics,27,27,26,29,0,Toronto Raptors,26,25,25,21,0
6:00 PM, November 28, 2021,Sacramento Kings,25,27,22,27,0,Memphis Grizzlies,38,38,30,22,0
9:30 PM, November 28, 2021,Detroit Pistons,21,27,22,36,0,Los Angeles Lakers,23,28,32,27,0
7:00 PM, November 29, 2021,Orlando Magic,19,24,35,18,0,Philadelphia 76ers,31,23,27,20,0
7:30 PM, November 29, 2021,Denver Nuggets,32,31,32,25,0,Miami Heat,23,20,35,33,0
8:00 PM, November 29, 2021,Charlotte Hornets,31,27,27,34,0,Chicago Bulls,30,39,35,29,0
8:00 PM, November 29, 2021,Oklahoma City Thunder,23,14,23,29,0,Houston Rockets,28,18,26,30,0
8:00 PM, November 29, 2021,Indiana Pacers,26,31,19,22,0,Minnesota Timberwolves,20,28,30,22,0
8:30 PM, November 29, 2021,Cleveland Cavaliers,30,22,35,27,0,Dallas Mavericks,23,18,24,31,0
8:30 PM, November 29, 2021,Washington Wizards,20,31,27,21,0,San Antonio Spurs,20,25,39,32,0
9:00 PM, November 29, 2021,Portland Trail Blazers,23,26,35,23,0,Utah Jazz,21,32,41,35,0
10:30 PM, November 29, 2021,New Orleans Pelicans,37,30,23,33,0,LA Clippers,22,30,26,26,0
7:30 PM, November 30, 2021,New York Knicks,28,33,23,26,0,Brooklyn Nets,33,27,28,24,0
7:30 PM, November 30, 2021,Memphis Grizzlies,27,23,20,28,0,Toronto Raptors,18,21,28,24,0
10:00 PM, November 30, 2021,Golden State Warriors,35,19,24,18,0,Phoenix Suns,31,25,24,24,0
10:00 PM, November 30, 2021,Detroit Pistons,21,24,17,30,0,Portland Trail Blazers,27,27,29,27,0
10:00 PM, November 30, 2021,Los Angeles Lakers,20,30,37,30,0,Sacramento Kings,28,31,15,18,0
7:00 PM, December 1, 2021,Atlanta Hawks,38,27,22,27,0,Indiana Pacers,29,28,31,23,0
7:00 PM, December 1, 2021,Denver Nuggets,29,34,20,20,0,Orlando Magic,15,32,32,29,0
7:00 PM, December 1, 2021,Minnesota Timberwolves,24,33,31,19,0,Washington Wizards,24,29,38,24,0
7:30 PM, December 1, 2021,Philadelphia 76ers,20,20,23,24,0,Boston Celtics,21,23,20,24,0
7:30 PM, December 1, 2021,Cleveland Cavaliers,31,30,26,24,0,Miami Heat,16,27,20,22,0
8:00 PM, December 1, 2021,Charlotte Hornets,41,27,27,30,0,Milwaukee Bucks,25,35,37,30,0
8:00 PM, December 1, 2021,Dallas Mavericks,41,26,35,37,0,New Orleans Pelicans,23,23,29,32,0
8:00 PM, December 1, 2021,Houston Rockets,24,29,20,41,0,Oklahoma City Thunder,26,34,21,29,0
10:30 PM, December 1, 2021,Sacramento Kings,29,33,37,25,0,LA Clippers,21,31,24,39,0
7:30 PM, December 2, 2021,Chicago Bulls,37,32,20,30,0,New York Knicks,19,32,32,32,0
7:30 PM, December 2, 2021,Milwaukee Bucks,23,17,28,25,0,Toronto Raptors,26,22,25,24,0
8:00 PM, December 2, 2021,Oklahoma City Thunder,16,20,26,17,0,Memphis Grizzlies,31,41,41,39,0
9:00 PM, December 2, 2021,Detroit Pistons,18,33,30,22,0,Phoenix Suns,30,39,18,27,0
10:00 PM, December 2, 2021,San Antonio Spurs,32,36,16,30,0,Portland Trail Blazers,22,25,18,18,0
7:00 PM, December 3, 2021,Miami Heat,32,30,30,21,0,Indiana Pacers,25,30,26,23,0
7:00 PM, December 3, 2021,Cleveland Cavaliers,34,31,34,17,0,Washington Wizards,29,17,26,29,0
7:30 PM, December 3, 2021,Philadelphia 76ers,31,13,34,20,0,Atlanta Hawks,22,30,35,9,0
7:30 PM, December 3, 2021,Minnesota Timberwolves,34,21,30,20,0,Brooklyn Nets,27,32,27,24,0
8:00 PM, December 3, 2021,Orlando Magic,24,32,27,33,0,Houston Rockets,31,23,30,34,0
8:30 PM, December 3, 2021,New Orleans Pelicans,14,30,35,28,0,Dallas Mavericks,19,29,20,23,0
9:00 PM, December 3, 2021,Boston Celtics,25,31,41,33,0,Utah Jazz,38,21,41,37,0
10:00 PM, December 3, 2021,Phoenix Suns,21,27,20,28,0,Golden State Warriors,28,23,29,38,0
10:00 PM, December 3, 2021,LA Clippers,23,30,34,32,0,Los Angeles Lakers,22,28,29,36,0
1:00 PM, December 4, 2021,Denver Nuggets,30,30,32,21,0,New York Knicks,25,24,22,28,0
8:00 PM, December 4, 2021,Chicago Bulls,28,24,27,32,0,Brooklyn Nets,34,22,26,25,0
8:00 PM, December 4, 2021,Miami Heat,23,29,24,26,0,Milwaukee Bucks,34,35,36,19,0
8:30 PM, December 4, 2021,Memphis Grizzlies,22,27,23,25,0,Dallas Mavericks,18,19,21,32,0
8:30 PM, December 4, 2021,San Antonio Spurs,36,31,32,13,0,Golden State Warriors,21,37,30,19,0
10:00 PM, December 4, 2021,Boston Celtics,38,26,39,42,0,Portland Trail Blazers,23,35,26,33,0
10:00 PM, December 4, 2021,LA Clippers,29,16,25,29,0,Sacramento Kings,29,21,26,28,0
3:30 PM, December 5, 2021,Utah Jazz,32,28,31,18,0,Cleveland Cavaliers,29,26,27,26,0
6:00 PM, December 5, 2021,Charlotte Hornets,30,38,31,31,0,Atlanta Hawks,30,31,31,35,0
6:00 PM, December 5, 2021,Washington Wizards,12,30,26,22,0,Toronto Raptors,23,40,21,18,0
7:00 PM, December 5, 2021,New Orleans Pelicans,26,23,36,23,0,Houston Rockets,28,29,37,24,0
7:00 PM, December 6, 2021,Philadelphia 76ers,23,44,28,24,8,Charlotte Hornets,34,28,31,26,5
7:00 PM, December 6, 2021,Oklahoma City Thunder,28,22,22,42,0,Detroit Pistons,37,26,18,22,0
7:00 PM, December 6, 2021,Washington Wizards,18,29,31,32,0,Indiana Pacers,28,30,30,28,0
7:30 PM, December 6, 2021,Memphis Grizzlies,34,26,22,23,0,Miami Heat,25,24,18,23,0
8:00 PM, December 6, 2021,Denver Nuggets,27,22,22,26,0,Chicago Bulls,18,28,31,32,0
8:00 PM, December 6, 2021,Cleveland Cavaliers,24,26,28,26,0,Milwaukee Bucks,24,32,32,24,0
8:00 PM, December 6, 2021,Atlanta Hawks,33,28,35,25,0,Minnesota Timberwolves,24,24,30,32,0
9:00 PM, December 6, 2021,San Antonio Spurs,33,15,22,34,0,Phoenix Suns,26,25,28,29,0
10:00 PM, December 6, 2021,Orlando Magic,26,18,35,16,0,Golden State Warriors,31,34,33,28,0
10:00 PM, December 6, 2021,LA Clippers,27,21,29,25,0,Portland Trail Blazers,26,23,25,16,0
7:30 PM, December 7, 2021,Brooklyn Nets,21,29,25,27,0,Dallas Mavericks,27,35,24,13,0
8:30 PM, December 7, 2021,New York Knicks,28,34,33,26,0,San Antonio Spurs,28,28,25,28,0
10:00 PM, December 7, 2021,Boston Celtics,33,22,20,27,0,Los Angeles Lakers,31,29,31,26,0
7:00 PM, December 8, 2021,Philadelphia 76ers,26,25,31,28,0,Charlotte Hornets,26,27,28,25,0
7:00 PM, December 8, 2021,Chicago Bulls,24,19,23,26,0,Cleveland Cavaliers,29,23,30,33,0
7:00 PM, December 8, 2021,Washington Wizards,27,25,37,17,13,Detroit Pistons,29,31,26,20,10
7:00 PM, December 8, 2021,New York Knicks,29,28,19,26,0,Indiana Pacers,36,34,26,26,0
7:30 PM, December 8, 2021,Milwaukee Bucks,26,25,26,27,0,Miami Heat,24,20,39,30,0
7:30 PM, December 8, 2021,Oklahoma City Thunder,26,28,33,23,0,Toronto Raptors,36,28,12,33,0
8:00 PM, December 8, 2021,Brooklyn Nets,23,29,21,31,0,Houston Rockets,30,37,23,24,0
8:00 PM, December 8, 2021,Dallas Mavericks,26,22,28,28,0,Memphis Grizzlies,25,27,23,21,0
8:00 PM, December 8, 2021,Utah Jazz,34,26,35,41,0,Minnesota Timberwolves,33,26,22,23,0
8:00 PM, December 8, 2021,Denver Nuggets,35,29,16,25,15,New Orleans Pelicans,33,24,20,28,9
10:00 PM, December 8, 2021,Portland Trail Blazers,23,22,21,28,0,Golden State Warriors,26,21,29,28,0
10:00 PM, December 8, 2021,Orlando Magic,36,31,25,38,0,Sacramento Kings,38,32,34,38,0
10:30 PM, December 8, 2021,Boston Celtics,28,23,27,33,0,LA Clippers,24,39,24,27,0
7:00 PM, December 9, 2021,Utah Jazz,27,34,27,30,0,Philadelphia 76ers,32,22,22,20,0
8:00 PM, December 9, 2021,Los Angeles Lakers,29,24,25,17,0,Memphis Grizzlies,25,34,26,23,0
8:30 PM, December 9, 2021,Denver Nuggets,29,36,25,21,0,San Antonio Spurs,37,37,26,23,0
7:00 PM, December 10, 2021,Sacramento Kings,36,35,28,24,0,Charlotte Hornets,37,32,29,26,0
7:00 PM, December 10, 2021,Dallas Mavericks,26,28,26,13,0,Indiana Pacers,22,34,26,24,0
7:30 PM, December 10, 2021,Brooklyn Nets,26,26,37,24,0,Atlanta Hawks,26,29,36,14,0
7:30 PM, December 10, 2021,New York Knicks,14,28,23,22,0,Toronto Raptors,31,19,19,21,0
8:00 PM, December 10, 2021,Milwaukee Bucks,26,32,32,33,0,Houston Rockets,23,42,30,19,0
8:00 PM, December 10, 2021,Cleveland Cavaliers,34,31,27,31,0,Minnesota Timberwolves,20,24,27,35,0
8:00 PM, December 10, 2021,Detroit Pistons,32,23,12,26,0,New Orleans Pelicans,25,29,29,26,0
8:00 PM, December 10, 2021,Los Angeles Lakers,32,32,29,23,0,Oklahoma City Thunder,18,27,23,27,0
10:00 PM, December 10, 2021,Boston Celtics,24,15,30,21,0,Phoenix Suns,25,32,27,27,0
3:30 PM, December 11, 2021,Orlando Magic,30,14,31,29,0,LA Clippers,23,26,29,28,0
7:00 PM, December 11, 2021,Utah Jazz,28,22,31,42,0,Washington Wizards,24,27,18,29,0
8:00 PM, December 11, 2021,Sacramento Kings,23,29,26,25,0,Cleveland Cavaliers,36,45,20,16,0
8:00 PM, December 11, 2021,Chicago Bulls,25,27,18,22,0,Miami Heat,39,26,21,32,0
8:00 PM, December 11, 2021,Houston Rockets,29,18,30,29,0,Memphis Grizzlies,40,23,23,27,0
8:30 PM, December 11, 2021,Golden State Warriors,22,27,24,20,0,Philadelphia 76ers,23,23,24,32,0
8:30 PM, December 11, 2021,Denver Nuggets,28,44,31,24,0,San Antonio Spurs,29,27,18,38,0
12:00 PM, December 12, 2021,Milwaukee Bucks,26,35,32,19,0,New York Knicks,16,32,31,18,0
6:00 PM, December 12, 2021,Brooklyn Nets,31,29,26,30,0,Detroit Pistons,24,33,34,13,0
7:00 PM, December 12, 2021,Dallas Mavericks,28,28,24,23,0,Oklahoma City Thunder,27,19,25,13,0
7:00 PM, December 12, 2021,New Orleans Pelicans,26,26,30,15,0,San Antonio Spurs,28,26,29,29,0
9:00 PM, December 12, 2021,Minnesota Timberwolves,33,23,33,27,0,Portland Trail Blazers,26,29,29,27,0
9:30 PM, December 12, 2021,Orlando Magic,25,27,10,32,0,Los Angeles Lakers,18,31,36,21,0
7:00 PM, December 13, 2021,Miami Heat,25,19,29,21,0,Cleveland Cavaliers,23,32,23,27,0
7:00 PM, December 13, 2021,Golden State Warriors,25,22,33,22,0,Indiana Pacers,29,26,29,16,0
7:00 PM, December 13, 2021,Sacramento Kings,22,23,24,32,0,Toronto Raptors,30,40,23,31,0
7:30 PM, December 13, 2021,Houston Rockets,28,30,30,44,0,Atlanta Hawks,38,31,32,25,0
7:30 PM, December 13, 2021,Milwaukee Bucks,30,20,24,29,0,Boston Celtics,21,30,34,32,0
8:00 PM, December 13, 2021,Philadelphia 76ers,30,26,19,16,0,Memphis Grizzlies,37,31,33,25,0
8:30 PM, December 13, 2021,Charlotte Hornets,20,23,26,27,0,Dallas Mavericks,37,33,21,29,0
9:00 PM, December 13, 2021,Washington Wizards,22,19,29,37,0,Denver Nuggets,29,30,32,22,0
10:30 PM, December 13, 2021,Phoenix Suns,21,23,25,26,0,LA Clippers,27,29,23,32,0
7:30 PM, December 14, 2021,Toronto Raptors,32,24,44,20,9,Brooklyn Nets,33,33,25,29,11
7:30 PM, December 14, 2021,Golden State Warriors,24,23,24,34,0,New York Knicks,24,24,16,32,0
10:00 PM, December 14, 2021,Phoenix Suns,32,17,24,29,9,Portland Trail Blazers,21,22,32,27,5
8:00 PM, December 14, 2021,Detroit Pistons,5,0,1.000,-,0,Chicago Bulls,5,1,.833,0.5,0
7:00 PM, December 15, 2021,Houston Rockets,16,22,25,26,0,Cleveland Cavaliers,35,34,31,24,0
7:00 PM, December 15, 2021,Atlanta Hawks,27,37,29,18,0,Orlando Magic,25,25,23,26,0
7:00 PM, December 15, 2021,Miami Heat,29,29,23,20,0,Philadelphia 76ers,18,31,21,26,0
7:30 PM, December 15, 2021,Los Angeles Lakers,33,14,26,20,14,Dallas Mavericks,23,27,23,20,11
8:00 PM, December 15, 2021,Indiana Pacers,33,20,34,12,0,Milwaukee Bucks,33,25,29,27,0
8:00 PM, December 15, 2021,New Orleans Pelicans,24,21,30,38,0,Oklahoma City Thunder,28,23,27,32,0
8:30 PM, December 15, 2021,Charlotte Hornets,46,27,37,21,0,San Antonio Spurs,31,26,25,33,0
9:00 PM, December 15, 2021,Minnesota Timberwolves,40,35,33,16,0,Denver Nuggets,32,29,27,19,0
10:00 PM, December 15, 2021,LA Clippers,31,28,22,22,0,Utah Jazz,35,30,28,31,0
10:00 PM, December 15, 2021,Memphis Grizzlies,24,31,25,33,0,Portland Trail Blazers,19,28,35,21,0
10:00 PM, December 15, 2021,Washington Wizards,32,25,32,16,0,Sacramento Kings,27,29,28,35,0
7:00 PM, December 16, 2021,Detroit Pistons,29,35,27,22,0,Indiana Pacers,32,38,33,19,0
7:30 PM, December 16, 2021,Philadelphia 76ers,25,23,31,26,0,Brooklyn Nets,39,27,19,29,0
8:00 PM, December 16, 2021,New York Knicks,39,18,27,32,0,Houston Rockets,30,21,31,21,0
9:00 PM, December 16, 2021,Washington Wizards,23,27,21,27,0,Phoenix Suns,31,31,27,29,0
7:30 PM, December 16, 2021,Chicago Bulls,5,0,1.000,-,0,Toronto Raptors,5,1,.833,0.5,0
7:00 PM, December 17, 2021,Miami Heat,31,35,27,22,0,Orlando Magic,22,35,26,22,0
7:30 PM, December 17, 2021,Denver Nuggets,29,43,34,27,0,Atlanta Hawks,26,28,33,28,0
7:30 PM, December 17, 2021,Golden State Warriors,34,34,14,29,0,Boston Celtics,26,28,27,26,0
8:00 PM, December 17, 2021,Milwaukee Bucks,28,21,28,26,9,New Orleans Pelicans,21,31,25,26,13
9:00 PM, December 17, 2021,San Antonio Spurs,36,23,41,28,0,Utah Jazz,37,36,23,30,0
10:00 PM, December 17, 2021,Los Angeles Lakers,16,29,20,27,0,Minnesota Timberwolves,23,31,31,25,0
10:00 PM, December 17, 2021,Charlotte Hornets,24,31,31,30,0,Portland Trail Blazers,41,40,22,22,0
10:00 PM, December 17, 2021,Memphis Grizzlies,29,29,33,33,0,Sacramento Kings,31,25,19,30,0
12:00 PM, December 18, 2021,Houston Rockets,38,24,26,28,0,Detroit Pistons,30,19,26,32,0
7:00 PM, December 18, 2021,New York Knicks,18,29,41,19,0,Boston Celtics,32,30,24,28,0
7:30 PM, December 18, 2021,Orlando Magic,26,24,24,26,0,Brooklyn Nets,17,27,22,27,0
7:30 PM, December 18, 2021,Golden State Warriors,18,24,27,31,0,Toronto Raptors,31,32,33,23,0
8:00 PM, December 18, 2021,LA Clippers,19,33,27,24,0,Oklahoma City Thunder,24,33,24,23,0
9:00 PM, December 18, 2021,Cleveland Cavaliers,34,28,31,26,0,Milwaukee Bucks,20,31,18,21,0
9:00 PM, December 18, 2021,Washington Wizards,27,29,28,25,0,Utah Jazz,33,20,27,23,0
6:00 PM, December 19, 2021,Miami Heat,23,25,19,23,0,Detroit Pistons,20,26,33,21,0
6:00 PM, December 19, 2021,Portland Trail Blazers,28,23,26,28,0,Memphis Grizzlies,32,20,28,20,0
6:00 PM, December 19, 2021,San Antonio Spurs,27,29,29,29,0,Sacramento Kings,37,26,28,30,0
8:00 PM, December 19, 2021,Los Angeles Lakers,22,37,25,26,0,Chicago Bulls,28,33,22,32,0
8:00 PM, December 19, 2021,Dallas Mavericks,25,25,38,17,0,Minnesota Timberwolves,27,29,30,25,0
8:00 PM, December 19, 2021,Charlotte Hornets,15,32,33,26,0,Phoenix Suns,37,32,39,29,0
7:00 PM, December 19, 2021,New Orleans Pelicans,5,2,.714,-,0,Philadelphia 76ers,4,2,.667,0.5,0
7:30 PM, December 19, 2021,Cleveland Cavaliers,5,0,1.000,-,0,Atlanta Hawks,5,1,.833,0.5,0
7:30 PM, December 19, 2021,Denver Nuggets,5,1,.833,-,0,Brooklyn Nets,6,2,.750,-,0
7:30 PM, December 20, 2021,Philadelphia 76ers,28,23,24,33,0,Boston Celtics,20,29,31,23,0
8:00 PM, December 20, 2021,Houston Rockets,26,28,29,35,0,Chicago Bulls,35,38,32,28,0
8:00 PM, December 20, 2021,Oklahoma City Thunder,16,31,27,28,0,Memphis Grizzlies,28,22,22,27,0
9:00 PM, December 20, 2021,Charlotte Hornets,16,25,27,34,0,Utah Jazz,35,19,26,32,0
10:00 PM, December 20, 2021,Sacramento Kings,16,30,33,19,0,Golden State Warriors,26,32,26,29,0
10:30 PM, December 20, 2021,San Antonio Spurs,35,27,30,24,0,LA Clippers,27,21,17,27,0
7:30 PM, December 20, 2021,Orlando Magic,4,2,.667,-,0,Toronto Raptors,3,3,.500,1,0
7:30 PM, December 21, 2021,Indiana Pacers,21,24,24,27,0,Miami Heat,33,35,30,27,0
7:30 PM, December 21, 2021,Detroit Pistons,17,20,32,22,0,New York Knicks,24,24,32,25,0
8:00 PM, December 21, 2021,Portland Trail Blazers,21,28,29,19,0,New Orleans Pelicans,24,27,30,30,0
8:30 PM, December 21, 2021,Minnesota Timberwolves,35,15,28,24,0,Dallas Mavericks,34,27,27,26,0
10:00 PM, December 21, 2021,Phoenix Suns,24,30,31,23,0,Los Angeles Lakers,25,27,21,17,0
7:30 PM, December 21, 2021,Washington Wizards,4,2,.667,-,0,Brooklyn Nets,3,3,.500,1,0
7:30 PM, December 22, 2021,Orlando Magic,22,25,23,34,0,Atlanta Hawks,20,17,24,37,0
7:30 PM, December 22, 2021,Cleveland Cavaliers,26,22,25,28,0,Boston Celtics,31,32,22,26,0
8:00 PM, December 22, 2021,Houston Rockets,24,26,26,30,0,Milwaukee Bucks,25,38,34,29,0
8:00 PM, December 22, 2021,Denver Nuggets,18,34,14,28,0,Oklahoma City Thunder,28,32,28,20,0
10:00 PM, December 22, 2021,LA Clippers,25,24,25,31,0,Sacramento Kings,20,18,30,21,0
8:00 PM, December 22, 2021,Toronto Raptors,4,2,.667,-,0,Chicago Bulls,4,3,.571,0.5,0
7:00 PM, December 23, 2021,Houston Rockets,28,30,36,12,0,Indiana Pacers,36,27,28,27,0
7:00 PM, December 23, 2021,New Orleans Pelicans,32,23,28,27,0,Orlando Magic,17,26,35,26,0
7:00 PM, December 23, 2021,Atlanta Hawks,32,19,28,19,0,Philadelphia 76ers,18,33,24,21,0
7:30 PM, December 23, 2021,Detroit Pistons,29,32,26,25,0,Miami Heat,29,26,33,27,0
7:30 PM, December 23, 2021,Washington Wizards,31,26,33,34,0,New York Knicks,27,37,22,31,0
8:30 PM, December 23, 2021,Milwaukee Bucks,15,26,34,27,0,Dallas Mavericks,23,20,31,21,0
9:00 PM, December 23, 2021,Charlotte Hornets,27,25,25,38,0,Denver Nuggets,26,39,29,13,0
9:00 PM, December 23, 2021,Oklahoma City Thunder,17,31,21,32,0,Phoenix Suns,29,16,37,31,0
9:00 PM, December 23, 2021,Minnesota Timberwolves,27,33,30,26,0,Utah Jazz,35,32,34,27,0
10:00 PM, December 23, 2021,Memphis Grizzlies,31,22,30,21,0,Golden State Warriors,27,25,32,29,0
10:30 PM, December 23, 2021,San Antonio Spurs,33,33,39,33,0,Los Angeles Lakers,24,31,37,18,0
10:00 PM, December 23, 2021,Brooklyn Nets,4,2,.667,-,0,Portland Trail Blazers,4,3,.571,0.5,0
12:00 PM, December 25, 2021,Atlanta Hawks,21,30,15,21,0,New York Knicks,30,31,20,20,0
2:30 PM, December 25, 2021,Boston Celtics,35,27,32,19,0,Milwaukee Bucks,22,25,43,27,0
5:00 PM, December 25, 2021,Golden State Warriors,33,25,26,32,0,Phoenix Suns,27,35,22,23,0
8:00 PM, December 25, 2021,Brooklyn Nets,38,28,36,20,0,Los Angeles Lakers,23,39,20,33,0
10:30 PM, December 25, 2021,Dallas Mavericks,34,29,27,26,0,Utah Jazz,25,40,25,30,0
3:30 PM, December 26, 2021,Orlando Magic,24,15,21,23,0,Miami Heat,22,20,30,21,0
6:00 PM, December 26, 2021,Toronto Raptors,34,21,23,21,0,Cleveland Cavaliers,35,37,46,26,0
6:00 PM, December 26, 2021,Philadelphia 76ers,25,38,29,25,0,Washington Wizards,31,24,17,24,0
6:00 PM, December 26, 2021,Memphis Grizzlies,20,29,40,38,0,Sacramento Kings,24,26,27,25,0
7:00 PM, December 26, 2021,New Orleans Pelicans,18,31,32,31,0,Oklahoma City Thunder,32,25,32,28,0
7:00 PM, December 26, 2021,Detroit Pistons,30,24,26,29,0,San Antonio Spurs,38,40,41,25,0
8:00 PM, December 26, 2021,Indiana Pacers,27,21,31,26,0,Chicago Bulls,33,30,24,26,0
9:00 PM, December 26, 2021,Denver Nuggets,32,32,15,24,0,LA Clippers,30,25,28,17,0
7:00 PM, December 27, 2021,Houston Rockets,29,21,20,29,0,Charlotte Hornets,33,31,32,27,0
7:30 PM, December 27, 2021,Chicago Bulls,31,38,29,32,0,Atlanta Hawks,36,27,24,31,0
8:00 PM, December 27, 2021,Boston Celtics,29,27,23,24,0,Minnesota Timberwolves,23,22,29,34,0
8:30 PM, December 27, 2021,Utah Jazz,34,19,29,28,0,San Antonio Spurs,27,16,27,34,0
9:00 PM, December 27, 2021,Memphis Grizzlies,25,35,29,25,0,Phoenix Suns,24,24,27,38,0
10:00 PM, December 27, 2021,Dallas Mavericks,34,38,34,26,0,Portland Trail Blazers,29,24,31,33,0
10:30 PM, December 27, 2021,Brooklyn Nets,38,33,30,23,0,LA Clippers,33,22,26,27,0
7:00 PM, December 28, 2021,Milwaukee Bucks,32,40,25,30,0,Orlando Magic,24,21,37,28,0
7:30 PM, December 28, 2021,Washington Wizards,24,27,22,39,0,Miami Heat,38,27,26,28,0
7:30 PM, December 28, 2021,Philadelphia 76ers,27,28,30,29,0,Toronto Raptors,24,24,33,28,0
8:00 PM, December 28, 2021,Los Angeles Lakers,34,33,30,35,0,Houston Rockets,35,24,33,31,0
